"id","create_uid:id","request_date","hr_employee_id:id","department_id:id","request_through:id","request_no","request_categ_id:id","request_type_id:id","source_id:id","state"
"request_16-35-11-1-00235","res.users_m1141",2016-02-18 15:15:14,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","16-35-11-1-00235","request.categ_PURCHASE","approval.rulePURCHASES (NON-CAPEX IT EQUIPMENT)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-8-00355","res.users_m0155",2016-02-18 15:25:51,"hr.employees_m0155","muti_hrms.hr_department_r&mid","muti_hrms.hr_department_mutikidapawanid","16-10-11-8-00355","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-3-00281","res.users_m0054-muti",2016-02-18 15:27:39,"hr.employees_m0054-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","16-15-11-3-00281","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-31-1-00199","res.users_m1126",2016-02-18 15:30:10,"hr.employees_m1126","muti_hrms.hr_department_epfcagdaoid","muti_hrms.hr_department_epfcagdaoid","16-25-31-1-00199","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-11-2-00831","res.users_m0230",2016-02-18 15:37:16,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00831","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00294","res.users_m1249",2016-02-18 15:47:48,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00294","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01096","res.users_m0021",2016-02-18 15:49:22,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_asiid","16-10-11-12-01096","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01097","res.users_m0021",2016-02-18 15:51:48,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_asiid","16-10-11-12-01097","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01098","res.users_m0021",2016-02-18 15:55:51,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_brdcheadofficeid","16-10-11-12-01098","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01099","res.users_m0021",2016-02-18 16:02:50,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_cfimainid","16-10-11-12-01099","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-22-1-00154","res.users_m0571-epfc",2016-02-18 16:04:52,"hr.employees_m0571-epfc","muti_hrms.hr_department_epfckidapawanid","muti_hrms.hr_department_epfckidapawanid","16-25-22-1-00154","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-13-1-00205","res.users_m0881-muti",2016-02-18 16:06:35,"hr.employees_m0881-muti","muti_hrms.hr_department_mutitacurongid","muti_hrms.hr_department_mutitacurongid","16-15-13-1-00205","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01100","res.users_m0021",2016-02-18 16:09:37,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_epfcfinanceid","16-10-11-12-01100","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-13-1-00206","res.users_m0881-muti",2016-02-18 16:09:39,"hr.employees_m0881-muti","muti_hrms.hr_department_mutitacurongid","muti_hrms.hr_department_mutitacurongid","16-15-13-1-00206","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01101","res.users_m0021",2016-02-18 16:12:53,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_hlrdcheadofficeid","16-10-11-12-01101","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01102","res.users_m0021",2016-02-18 16:17:00,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_epfcfinanceid","16-10-11-12-01102","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01103","res.users_m0021",2016-02-18 16:22:56,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_hondafinanceid","16-10-11-12-01103","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01104","res.users_m0021",2016-02-18 16:26:40,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_mutifinanceid","16-10-11-12-01104","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-6-00305","res.users_m0035-epfc",2016-02-18 16:27:41,"hr.employees_m0035-epfc","muti_hrms.hr_department_epfckoronadal2id","muti_hrms.hr_department_epfcfinanceid","16-25-11-6-00305","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01105","res.users_m0021",2016-02-18 16:29:58,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_pumgaslagaoid","16-10-11-12-01105","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00236","res.users_m0347",2016-02-18 16:39:24,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00236","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00295","res.users_m1249",2016-02-18 16:41:28,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00295","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-33-1-00215","res.users_m0640-muti tagum",2016-02-18 16:46:35,"hr.employees_m0640-muti tagum","muti_hrms.hr_department_mutitagumid","muti_hrms.hr_department_mutitagumid","16-15-33-1-00215","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-22-1-00184","res.users_m0571-muti",2016-02-18 16:48:12,"hr.employees_m0571-muti","muti_hrms.hr_department_mutikidapawanid","muti_hrms.hr_department_r&mid","16-15-22-1-00184","request.categ_OTHERS","approval.ruleREPAIRS (CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-10-11-7-00423","res.users_m0318",2016-02-18 16:48:24,"hr.employees_m0318","muti_hrms.hr_department_tigid","muti_hrms.hr_department_tigid","16-10-11-7-00423","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-10-11-7-00424","res.users_m0318",2016-02-18 16:53:25,"hr.employees_m0318","muti_hrms.hr_department_tigid","muti_hrms.hr_department_tigid","16-10-11-7-00424","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-25-31-1-00200","res.users_m1026-epfc agdao",2016-02-18 16:56:01,"hr.employees_m1026-epfc agdao","muti_hrms.hr_department_epfcagdaoid","muti_hrms.hr_department_epfcagdaoid","16-25-31-1-00200","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-10-11-7-00425","res.users_m0318",2016-02-18 16:57:17,"hr.employees_m0318","muti_hrms.hr_department_tigid","muti_hrms.hr_department_tigid","16-10-11-7-00425","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-15-21-1-00134","res.users_m0961-muti",2016-02-18 17:07:19,"hr.employees_m0961-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_mutidigosid","16-15-21-1-00134","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-21-1-00135","res.users_m0332-muti",2016-02-18 17:09:10,"hr.employees_m0332-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_mutidigosid","16-15-21-1-00135","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-10-11-15-00041","res.users_m0966",2016-02-18 17:10:45,"hr.employees_m0966","muti_hrms.hr_department_bod/kitchenid","muti_hrms.hr_department_tigid","16-10-11-15-00041","request.categ_CASH","approval.ruleTRAVEL EXPENSES (THRU CHECK)_TIG","request.source_TIG","confirm"
"request_16-25-25-1-00111","res.users_m1250-epfc",2016-02-18 17:25:01,"hr.employees_m1250-epfc","muti_hrms.hr_department_epfcmaramagid","muti_hrms.hr_department_epfcmaramagid","16-25-25-1-00111","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-9-00088","res.users_m0981",2016-02-19 08:08:28,"hr.employees_m0981","muti_hrms.hr_department_marketingid","muti_hrms.hr_department_brdcheadofficeid","16-10-11-9-00088","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-13-1-00230","res.users_m0041-epfc",2016-02-19 08:28:37,"hr.employees_m0041-epfc","muti_hrms.hr_department_epfctacurongid","muti_hrms.hr_department_mutitacurongid","16-25-13-1-00230","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00521","res.users_m0861",2016-02-19 08:30:03,"hr.employees_m0861","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00521","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-31-2-00324","res.users_m0808-epfc",2016-02-19 08:46:01,"hr.employees_m0808-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_epfccalinanid","16-25-31-2-00324","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-31-2-00141","res.users_m0808-muti",2016-02-19 08:50:20,"hr.employees_m0808-muti","muti_hrms.hr_department_muticalinanid","muti_hrms.hr_department_muticalinanid","16-15-31-2-00141","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-4-00022","res.users_m1189-muti",2016-02-19 08:57:57,"hr.employees_m1189-muti","muti_hrms.hr_department_mutimarbelid","muti_hrms.hr_department_mutimarbelid","16-15-11-4-00022","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-5-00522","res.users_m0861",2016-02-19 09:09:59,"hr.employees_m0861","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_mutisparepartsid","16-15-11-5-00522","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-14-1-00110","res.users_m0038-muti",2016-02-19 09:20:26,"hr.employees_m0038-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_imgid","16-15-14-1-00110","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-21-1-00388","res.users_m0961-epfc",2016-02-19 09:27:05,"hr.employees_m0961-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","16-25-21-1-00388","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-3-00282","res.users_m0035-muti",2016-02-19 09:27:52,"hr.employees_m0035-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","16-15-11-3-00282","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-31-1-00111","res.users_m1026-muti agdao",2016-02-19 09:30:53,"hr.employees_m1026-muti agdao","muti_hrms.hr_department_mutiagdaoid","muti_hrms.hr_department_mutiagdaoid","16-15-31-1-00111","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-31-2-00142","res.users_m0772-muti",2016-02-19 09:32:37,"hr.employees_m0772-muti","muti_hrms.hr_department_muticalinanid","muti_hrms.hr_department_muticalinanid","16-15-31-2-00142","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-5-00088","res.users_m1251-epfc",2016-02-19 09:33:35,"hr.employees_m1251-epfc","muti_hrms.hr_department_epfckoronadal1id","muti_hrms.hr_department_epfckoronadal1id","16-25-11-5-00088","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00133","res.users_m0752-muti",2016-02-19 10:02:28,"hr.employees_m0752-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00133","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00237","res.users_m1141",2016-02-19 10:16:32,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00237","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-3-00283","res.users_m0034-muti",2016-02-19 10:18:27,"hr.employees_m0034-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_imgid","16-15-11-3-00283","request.categ_PURCHASE","approval.rulePURCHASES (CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00296","res.users_m1249",2016-02-19 10:45:22,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00296","request.categ_PAYMENT","approval.ruleUTILITY BILLS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-24-1-00126","res.users_m0712-epfc",2016-02-19 10:50:49,"hr.employees_m0712-epfc","muti_hrms.hr_department_epfcvalenciaid","muti_hrms.hr_department_epfcvalenciaid","16-25-24-1-00126","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-11-2-00832","res.users_m0230",2016-02-19 10:51:32,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00832","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00297","res.users_m1249",2016-02-19 10:51:34,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00297","request.categ_PAYMENT","approval.ruleUTILITY BILLS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-45-11-2-00298","res.users_m1249",2016-02-19 10:55:57,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00298","request.categ_PAYMENT","approval.ruleUTILITY BILLS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-11-2-00833","res.users_m0241",2016-02-19 10:59:37,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00833","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00834","res.users_m0241",2016-02-19 11:02:26,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00834","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00835","res.users_m0241",2016-02-19 11:04:49,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00835","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-4-00479","res.users_m1252",2016-02-19 11:24:43,"hr.employees_m1252","muti_hrms.hr_department_hcmid","muti_hrms.hr_department_tigid","16-10-11-4-00479","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-10-11-4-00480","res.users_m1233",2016-02-19 11:45:56,"hr.employees_m1233","muti_hrms.hr_department_hcmid","muti_hrms.hr_department_tigid","16-10-11-4-00480","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-35-11-1-00238","res.users_m0969",2016-02-19 11:56:45,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00238","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (SP)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-6-00017","res.users_m0325",2016-02-19 13:10:43,"hr.employees_m0325","muti_hrms.hr_department_mutivillaamorid","muti_hrms.hr_department_mutisparepartsid","16-15-11-6-00017","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-24-1-00095","res.users_m0712-muti",2016-02-19 13:34:50,"hr.employees_m0712-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_mutivalenciaid","16-15-24-1-00095","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-15-1-00230","res.users_m0372-epfc",2016-02-19 13:41:42,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_epfcsurallah1id","16-25-15-1-00230","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-3-00284","res.users_m0035-muti",2016-02-19 13:45:08,"hr.employees_m0035-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","16-15-11-3-00284","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","confirm"
"request_16-25-24-1-00127","res.users_m0712-epfc",2016-02-19 13:51:12,"hr.employees_m0712-epfc","muti_hrms.hr_department_epfcvalenciaid","muti_hrms.hr_department_epfcvalenciaid","16-25-24-1-00127","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-23-1-00101","res.users_m1218-muti",2016-02-19 13:56:01,"hr.employees_m1218-muti","muti_hrms.hr_department_mutilapasanid","muti_hrms.hr_department_tigid","16-15-23-1-00101","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00523","res.users_m0832",2016-02-19 14:13:06,"hr.employees_m0832","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00523","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-22-1-00185","res.users_m0571-muti",2016-02-19 14:14:48,"hr.employees_m0571-muti","muti_hrms.hr_department_mutikidapawanid","muti_hrms.hr_department_misid","16-15-22-1-00185","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-5-00524","res.users_m0832",2016-02-19 14:25:37,"hr.employees_m0832","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00524","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-15-1-00200","res.users_m1099-muti",2016-02-19 14:40:57,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00200","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00201","res.users_m1099-muti",2016-02-19 14:47:20,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00201","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00202","res.users_m1099-muti",2016-02-19 14:50:47,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00202","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-1-00552","res.users_m0937",2016-02-19 14:55:24,"hr.employees_m0937","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","16-45-11-1-00552","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00203","res.users_m1099-muti",2016-02-19 14:59:47,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00203","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00204","res.users_m1099-muti",2016-02-19 15:02:13,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_imgid","16-15-15-1-00204","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-4-00481","res.users_m1207",2016-02-19 15:03:21,"hr.employees_m1207","muti_hrms.hr_department_hcmid","muti_hrms.hr_department_mutifinanceid","16-10-11-4-00481","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00205","res.users_m1096-muti",2016-02-19 15:10:18,"hr.employees_m1096-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00205","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-22-1-00155","res.users_m0571-epfc",2016-02-19 15:13:03,"hr.employees_m0571-epfc","muti_hrms.hr_department_epfckidapawanid","muti_hrms.hr_department_mutikidapawanid","16-25-22-1-00155","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-45-11-1-00553","res.users_m0462",2016-02-19 15:16:26,"hr.employees_m0462","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","16-45-11-1-00553","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_16-35-11-1-00239","res.users_m0969",2016-02-19 15:18:07,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00239","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (SP)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-32-1-00267","res.users_m0640-epfc panabo",2016-02-19 15:22:01,"hr.employees_m0640-epfc panabo","muti_hrms.hr_department_epfcpanaboid","muti_hrms.hr_department_epfcpanaboid","16-25-32-1-00267","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-45-11-1-00554","res.users_m0462",2016-02-19 15:25:03,"hr.employees_m0462","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","16-45-11-1-00554","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_16-45-11-1-00555","res.users_m0462",2016-02-19 15:31:00,"hr.employees_m0462","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","16-45-11-1-00555","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_16-45-11-1-00556","res.users_m0462",2016-02-19 15:31:12,"hr.employees_m0462","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","16-45-11-1-00556","request.categ_PAYMENT","approval.ruleREVOLVING FUND REPLENISHMENT_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_16-35-11-1-00240","res.users_m0969",2016-02-19 15:33:40,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00240","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (SP)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00241","res.users_m0969",2016-02-19 15:38:21,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00241","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (SP)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-01106","res.users_m0395",2016-02-19 15:50:03,"hr.employees_m0395","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_tigid","16-10-11-12-01106","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_TIG","request.source_TIG","confirm"
"request_16-10-11-12-01107","res.users_m0395",2016-02-19 15:54:49,"hr.employees_m0395","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_tigid","16-10-11-12-01107","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-15-22-1-00186","res.users_m0571-muti",2016-02-19 16:00:34,"hr.employees_m0571-muti","muti_hrms.hr_department_mutikidapawanid","muti_hrms.hr_department_mutikidapawanid","16-15-22-1-00186","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-10-11-12-01108","res.users_m0395",2016-02-19 16:01:43,"hr.employees_m0395","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_tigid","16-10-11-12-01108","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-10-11-12-01109","res.users_m0395",2016-02-19 16:09:37,"hr.employees_m0395","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_tigid","16-10-11-12-01109","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
"request_16-10-11-12-01110","res.users_m0395",2016-02-19 16:14:12,"hr.employees_m0395","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_tigid","16-10-11-12-01110","request.categ_PAYMENT","approval.rulePAYABLES_TIG","request.source_TIG","confirm"
