"id","qty","particulars","price","amount","request_det_ids:id"
"request_det_17850",600,"CASH SALES INVOICE",26,15600,"request_16-35-11-1-00352"
"request_det_17855",6,"PADLOCK(MASTER KEY)",560,3360,"request_16-35-11-1-00353"
"request_det_17854",1,"FUND TRANSFER FROM RCBC UNITS(9000004619) TO BPI (",688000,688000,"request_16-20-11-2-00211"
"request_det_17856",1,"FUND TRANSFER FROM RCBC SP(9007277409) TO BPI (183",530000,530000,"request_16-20-11-2-00212"
"request_det_17857",2,"UNIT REGISTRATION & CLEARANCE EXPENSE",1144.06,2288.12,"request_16-15-24-1-00117"
"request_det_17858",1,"DISASTER TRAINING HONORARIA",2000,2000,"request_16-10-11-4-00574"
"request_det_17859",1,"5S TRAINING ,MATERIALS",2000,2000,"request_16-10-11-4-00574"
"request_det_17860",1,"AP/TRADE",20500,20500,"request_16-15-12-1-00219"
"request_det_17861",1,"OJT ALLOWANCE",511.1,511.1,"request_16-10-11-4-00575"
"request_det_17862",1,"AP/TRADE",20500,20500,"request_16-15-12-1-00220"
"request_det_17863",1,"RF160012F0",4619.2,4619.2,"request_16-25-11-6-00341"
"request_det_17864",33,"RICKY M. PACQUIAO",1144.06,37753.98,"request_16-25-24-1-00157"
"request_det_17865",1,"AIR CLEANER COVER(UJI 964)STAREX",1800,1800,"request_16-10-11-7-00497"
"request_det_17866",1,"TRAVEL & TRANSPORTATION",800,800,"request_16-25-24-1-00158"
"request_det_17867",1,"RENEWAL OF STAREX(UJI 964)REGISTRATION",5000,5000,"request_16-10-11-7-00498"
"request_det_17869",1,"MATS AND MISC.",5000,5000,"request_16-10-11-4-00576"
"request_det_17868",54,"BUDGET PER PAX",610,32940,"request_16-10-11-4-00576"
"request_det_17870",1,"CASH ADVANCE OF MUTI DATED 03/28/16",3000000,3000000,"request_16-20-11-2-00213"
"request_det_17871",1,"JEROME R. SARENO JR.",20500,20500,"request_16-15-13-1-00241"
"request_det_17872",1,"JEROME R. SARENO JR.",20500,20500,"request_16-15-13-1-00242"
"request_det_17873",1,"JEROME R. SARENO JR.",20500,20500,"request_16-15-13-1-00243"
"request_det_17874",1,"REQUEST # 223",19000,19000,"request_16-15-15-1-00231"
"request_det_17875",1,"REQUEST # 222",19000,19000,"request_16-15-15-1-00232"
"request_det_17877",1,"REAR HUB BEARING  #6201",40.63,40.63,"request_16-25-32-1-00304"
"request_det_17878",1,"REAR HUB BEARING #6301",52.66,52.66,"request_16-25-32-1-00304"
"request_det_17876",100,"UNIT REGISTRATION",1565.31,156531,"request_16-25-14-1-00244"
"request_det_17879",1,"JASON MACALUNSOD",49,49,"request_16-15-21-1-00163"
"request_det_17880",1,,49,49,"request_16-15-21-1-00163"
"request_det_17881",1,"GASOLINE",3766.16,3766.16,"request_16-25-11-5-00115"
"request_det_17882",1,"travel expenses",500,500,"request_16-15-22-1-00215"
"request_det_17883",1,"JERAMIE E. HAPAY",899,899,"request_16-25-21-1-00437"
"request_det_17884",1,"MUTI DIGOS ",535.57,535.57,"request_16-25-21-1-00437"
"request_det_17885",77,"PROCESS NEW REG.",1271.31,97890.87,"request_16-25-21-1-00438"
"request_det_17889",1,"LABOR",600,600,"request_16-25-14-1-00245"
"request_det_17886",1,"TIMING BELT",1200,1200,"request_16-25-14-1-00245"
"request_det_17887",1,"WATER PUMP ASSY.",850,850,"request_16-25-14-1-00245"
"request_det_17888",1,"FAN BLADE",160,160,"request_16-25-14-1-00245"
"request_det_17890",1,"PETTY CASH FUND",4252.13,4252.13,"request_16-25-15-1-00253"
"request_det_17892",1,"GAS AND OIL MARCH 1-15, 2016",3459.68,3459.68,"request_16-25-12-1-00225"
"request_det_17891",1,"GAS AND OIL FEB. 16-29, 2016",3093.26,3093.26,"request_16-25-12-1-00225"
"request_det_17893",1,"PCFS-3019-16-12",2122.75,2122.75,"request_16-25-12-1-00226"
"request_det_17894",1,"R & R Budget",6000,6000,"request_16-10-11-4-00577"
"request_det_17895",1,"GAS AND OIL USED FEB. 16-29, 2016",1613.5,1613.5,"request_16-20-12-1-00187"
"request_det_17896",1,"GAS AND OIL MARCH 1-15, 2016",1634,1634,"request_16-20-12-1-00187"
"request_det_17897",1,"PETTY CASH FUND",1799.42,1799.42,"request_16-20-15-1-00237"
"request_det_17898",1,"SOA DATED JAN.1-MAR. 17, 2016",18079.05,18079.05,"request_16-25-12-1-00227"
"request_det_17899",2,"NEW REGISTRATION",1144.06,2288.12,"request_16-20-25-1-00108"
"request_det_17900",6,"NEW REGISTRATION",1144.06,6864.36,"request_16-25-25-1-00135"
"request_det_17901",1,"TRAVEL & TRANSPORTATION",800,800,"request_16-25-25-1-00136"
"request_det_17902",2,"MEALS & SNACKS",84,168,"request_16-35-11-1-00354"
"request_det_17903",1,"S.O.P",150,150,"request_16-35-11-1-00354"
"request_det_17906",3,"SNACK",40,120,"request_16-35-11-1-00355"
"request_det_17905",3,"LUNCH",100,300,"request_16-35-11-1-00355"
"request_det_17904",3,"BREAK FAST",100,300,"request_16-35-11-1-00355"
"request_det_17908",2,"RICE FOR MNGT. & EMPLOYEE",1920,3840,"request_16-10-11-7-00499"
"request_det_17907",1,"TESTER",0,0,"request_16-15-13-1-00244"
"request_det_17909",1,"PETTY CASH FUND REPLENISHMENT-MUTI MAIN",5372.27,5372.27,"request_16-15-11-1-01143"
"request_det_17910",2,"WIRELESS BARCODE SCANNER",0,0,"request_16-35-11-1-00356"
"request_det_17911",1,"TRAVEL_ALLOWANCE",98,98,"request_16-15-22-1-00216"
"request_det_17912",1,"SALARY FOR 03/16-31/2016 OF BOYING",2500,2500,"request_16-10-11-7-00501"
"request_det_17916",1,"ELEC. SHARE",-50,-50,"request_16-10-11-7-00501"
"request_det_18005",1,"SOA NO: KSCM 11229 03/19/2016",4145,4145,"request_16-10-11-7-00500"
"request_det_17914",1,"PHIC DEDUCTION",-87.5,-87.5,"request_16-10-11-7-00501"
"request_det_17913",1,"SSS DEDUCTION",-166.7,-166.7,"request_16-10-11-7-00501"
"request_det_17915",1,"HDMF DEDUCTION",-100,-100,"request_16-10-11-7-00501"
"request_det_17919",1,"oil filter",0,0,"request_16-20-11-3-00144"
"request_det_17917",1,"change oil",0,0,"request_16-20-11-3-00144"
"request_det_17918",1,"value cover gasket",0,0,"request_16-20-11-3-00144"
"request_det_17920",1,"AR-EPFC MAR.1-15",559200,559200,"request_16-25-11-2-00960"
"request_det_17921",1,"16-15-31-1-00127",2500,2500,"request_16-15-31-1-00127"
"request_det_17922",1,"AR-EPFC MAR.1-15",858000,858000,"request_16-25-11-2-00961"
"request_det_17923",1,".08 honda oil",0,0,"request_16-25-31-1-00229"
"request_det_17927",1,"TRANSPORTATION",2000,2000,"request_16-35-11-1-00357"
"request_det_17925",2,"HOTEL ",700,1400,"request_16-35-11-1-00357"
"request_det_17924",3,"MEALS & SNACKS ",360,1080,"request_16-35-11-1-00357"
"request_det_17926",1,"SUN_BILL",941.51,941.51,"request_16-15-22-1-00217"
"request_det_17928",1,"PETTY CASH",2194.85,2194.85,"request_16-15-22-1-00218"
"request_det_17929",1,"ENGINE OIL",145,145,"request_16-25-12-1-00228"
"request_det_17931",1,"TUBE ",133,133,"request_16-25-12-1-00228"
"request_det_17930",1,"AR-EPFC MAR.1-15",964600,964600,"request_16-25-11-2-00962"
"request_det_17932",1,"AR-EPFC MAR.1-15",182600,182600,"request_16-25-11-2-00963"
"request_det_17933",3,"CIIR FORM",0,0,"request_16-25-33-1-00297"
"request_det_17935",1,"REVOLVING FUND",11481.03,11481.03,"request_16-25-15-1-00254"
"request_det_17938",4,"SNACKS",126,504,"request_16-15-11-2-00193"
"request_det_17937",1,"CONTINGENCY ",3000,3000,"request_16-15-11-2-00193"
"request_det_17934",4,"MEALS ",630,2520,"request_16-15-11-2-00193"
"request_det_17936",3,"ACCOMMODATION ",1800,5400,"request_16-15-11-2-00193"
"request_det_17939",1,"CV-600312000331-336",19073.97,19073.97,"request_16-20-25-1-00109"
"request_det_17940",1,"LIGHT & POWER",6079.92,6079.92,"request_16-20-25-1-00110"
"request_det_17941",1,"PROFESSIONAL FEE",3750,3750,"request_16-25-15-1-00255"
"request_det_17942",1,"TARP PRINTING/LABOR",2000,2000,"request_16-15-23-1-00112"
"request_det_17944",0,,0,0,"request_16-15-23-1-00112"
"request_det_17943",1,"RENTAL EXP.",4614,4614,"request_16-25-15-1-00256"
"request_det_17945",1,"AR-EPFC MAR.1-15",878000,878000,"request_16-25-11-2-00964"
"request_det_17947",1,"FLOOR PAINT",2500,2500,"request_16-15-23-1-00113"
"request_det_17946",2,"PADLOCKS",275,550,"request_16-15-23-1-00113"
"request_det_17965",1,"DR6509",1000,1000,"request_16-25-21-1-00439"
"request_det_17949",1,"DR6481",1000,1000,"request_16-25-21-1-00439"
"request_det_17962",1,"DR6505",1000,1000,"request_16-25-21-1-00439"
"request_det_17952",1,"DR6486",1000,1000,"request_16-25-21-1-00439"
"request_det_17956",1,"DR9493",1000,1000,"request_16-25-21-1-00439"
"request_det_17955",1,"DR6492",1000,1000,"request_16-25-21-1-00439"
"request_det_17958",1,"DR6499",1000,1000,"request_16-25-21-1-00439"
"request_det_17951",1,"DR6484",1000,1000,"request_16-25-21-1-00439"
"request_det_17961",1,"DR6507",1000,1000,"request_16-25-21-1-00439"
"request_det_17959",1,"DR6500",1000,1000,"request_16-25-21-1-00439"
"request_det_17950",1,"DR6483",1000,1000,"request_16-25-21-1-00439"
"request_det_17954",1,"DR6490",1000,1000,"request_16-25-21-1-00439"
"request_det_17957",1,"DR6495",1000,1000,"request_16-25-21-1-00439"
"request_det_17966",1,"DR6510",1000,1000,"request_16-25-21-1-00439"
"request_det_17963",1,"DR6506",1000,1000,"request_16-25-21-1-00439"
"request_det_17960",1,"DR6501",1000,1000,"request_16-25-21-1-00439"
"request_det_17953",1,"DR6489",1000,1000,"request_16-25-21-1-00439"
"request_det_17964",1,"DR6508",1000,1000,"request_16-25-21-1-00439"
"request_det_17948",1,,1300000,1300000,"request_16-25-11-2-00965"
"request_det_17967",1,"AR-EPFC MAR.1-15",1036400,1036400,"request_16-25-11-2-00966"
"request_det_17968",7,"ACH110 CSFF (beat 110)",62848,439936,"request_16-20-11-1-00110"
"request_det_17969",1,"62V001000246",2282.32,2282.32,"request_16-15-11-3-00324"
"request_det_19037",1,"Sun Bill for February 2016",1345,1345,"request_16-25-33-1-00298"
"request_det_17970",1,"REVOLVING FUND",11315.1,11315.1,"request_16-20-15-1-00238"
"request_det_17971",1,"AR-EPFC MAR.1-15",173500,173500,"request_16-25-11-2-00967"
"request_det_17972",1,"AR-EPFC MAR.1-15",1564200,1564200,"request_16-25-11-2-00968"
"request_det_17973",1,"TRAVEL ALLOWANCE",3000,3000,"request_16-25-24-1-00159"
"request_det_17975",1,"EASY PAY FINANCE CORPORATION",2638.23,2638.23,"request_16-15-24-1-00118"
"request_det_17974",1,"FIBECO, INC.",1130.67,1130.67,"request_16-15-24-1-00118"
"request_det_17976",1,"AR-EPFC MAR.1-15",851800,851800,"request_16-25-11-2-00969"
"request_det_17977",1,"PLDT PHILCOM, INC.",785.89,785.89,"request_16-15-24-1-00119"
"request_det_17978",1,"EASY PAY FINANCE CORPORATION",1833.76,1833.76,"request_16-15-24-1-00119"
"request_det_17979",1,"PETTY CASH FUND REPLENISHMENT ",3086.6,3086.6,"request_16-25-15-2-00149"
"request_det_17980",1,"SPARE PARTS ORDER FOR APRIL 2016",0,0,"request_16-20-12-1-00188"
"request_det_17981",28,"LUNCH",60,1680,"request_16-10-11-4-00578"
"request_det_17982",1,"MC UNITS",3097244.4,3097244.4,"request_16-15-11-1-01144"
"request_det_17983",1,1.00%,-27653.97,-27653.97,"request_16-15-11-1-01144"
"request_det_17985",1,"Bookpaper (Long) ",0,0,"request_16-15-11-2-00194"
"request_det_17984",2,"Eraser ",0,0,"request_16-15-11-2-00194"
"request_det_17987",1,"Bondpaper (Short) ",0,0,"request_16-15-11-2-00194"
"request_det_17988",1,"Bondpaper (Long) ",0,0,"request_16-15-11-2-00194"
"request_det_17986",1,"Bookpaper (Short) ",0,0,"request_16-15-11-2-00194"
"request_det_17993",1,"Fastener",0,0,"request_16-15-11-2-00194"
"request_det_17991",1," lysol",0,0,"request_16-15-11-5-00589"
"request_det_17990",5,"detergent bar",0,0,"request_16-15-11-5-00589"
"request_det_17989",10,"blade, hack saw #18 sunvik",0,0,"request_16-15-11-5-00589"
"request_det_17992",1,"repair",0,0,"request_16-15-22-1-00219"
"request_det_17994",1,"LIGHT AND POWER MARCH 2016",17975.51,17975.51,"request_16-25-12-1-00229"
"request_det_17995",1,"MUTI VALENCIA",29737.93,29737.93,"request_16-25-24-1-00160"
"request_det_17996",1,"AR-EPFC MAR.1-15",2477900,2477900,"request_16-25-11-2-00970"
"request_det_17997",1,"AP/TRADE",20500,20500,"request_16-15-12-1-00221"
"request_det_17998",1,"AR-EPFC MAR.1-15",392600,392600,"request_16-25-11-2-00971"
"request_det_17999",1,"SIM0128352(1 UNIT LACKING)",46086,46086,"request_16-15-11-1-01145"
"request_det_18000",1,"1%EWT",-411.48,-411.48,"request_16-15-11-1-01145"
"request_det_18001",1,"2016-03-01 to 2016-03-15",178104.83,178104.83,"request_16-15-11-1-01146"
"request_det_18003",1,"RENTEXP/POL_MAR16",10206,10206,"request_16-15-11-1-01147"
"request_det_18002",1,"RENTEXP/DIG_MAR16",16627,16627,"request_16-15-11-1-01147"
"request_det_18004",1,"PAYMENT OF E-BILL",2236.22,2236.22,"request_16-15-33-1-00238"
"request_det_18006",1,"SOA FOR MARCH 1-15, 2016",23103.32,23103.32,"request_16-15-11-1-01148"
"request_det_18007",1,"RF0161_122",2942.79,2942.79,"request_16-15-24-1-00120"
"request_det_18008",60,"NEW REGISTRATION",1565.31,93918.6,"request_16-25-13-1-00261"
"request_det_18009",20,"BAR CODE STICKER FOR SPARE PARTS",0,0,"request_16-20-11-2-00214"
"request_det_18010",1,"travel allowance",326,326,"request_16-25-21-1-00440"
"request_det_18013",1,"Load budget",1000,1000,"request_16-10-11-6-00107"
"request_det_18012",73,"FLAT BELT 1/2X3",51.5,3759.5,"request_16-35-11-1-00358"
"request_det_18011",8,"U-BOLT 3/8X4X24",800,6400,"request_16-35-11-1-00358"
"request_det_18014",1,"ELECBILL_MAR16",6930,6930,"request_16-15-11-1-01149"
"request_det_18020",1,"MC-90860006",642280,642280,"request_16-20-11-2-00215"
"request_det_18015",1,"MC-90858990",61100,61100,"request_16-20-11-2-00215"
"request_det_18018",1,"MC-90859969",784880,784880,"request_16-20-11-2-00215"
"request_det_18017",1,"MC-90859800",640440,640440,"request_16-20-11-2-00215"
"request_det_18016",1,"MC-90859799",640440,640440,"request_16-20-11-2-00215"
"request_det_18019",1,"MC-90860005",642280,642280,"request_16-20-11-2-00215"
"request_det_18021",1,"less: 1% wtax",-30459.11,-30459.11,"request_16-20-11-2-00215"
"request_det_18028",1,"MC-90861751",611000,611000,"request_16-20-11-2-00216"
"request_det_18024",1,"MC-90861710",61100,61100,"request_16-20-11-2-00216"
"request_det_18029",1,"MC-90861752",305500,305500,"request_16-20-11-2-00216"
"request_det_18025",1,"MC-90861710",549900,549900,"request_16-20-11-2-00216"
"request_det_18027",1,"MC-90861750",611000,611000,"request_16-20-11-2-00216"
"request_det_18022",1,"MC-90860039",642280,642280,"request_16-20-11-2-00216"
"request_det_18023",1,"MC-90861709",305500,305500,"request_16-20-11-2-00216"
"request_det_18030",1,"less: 1% wtax",-33011.43,-33011.43,"request_16-20-11-2-00216"
"request_det_18078",1,"less: CM-916274",-27540,-27540,"request_16-20-11-2-00216"
"request_det_18026",1,"MC-90861711",611000,611000,"request_16-20-11-2-00216"
"request_det_18032",1,"ENHANCEMENT TICKETS",185625,185625,"request_16-25-11-2-00972"
"request_det_18033",1,"PETTY CASH",3249.8,3249.8,"request_16-15-22-1-00220"
"request_det_18035",1,"FARE, MEALS AND LODGING BUDGET",3000,3000,"request_16-25-32-1-00305"
"request_det_18034",1,"Last Pay",210992.11,210992.11,"request_16-10-11-4-00579"
"request_det_18036",1,"SSS Loan",21318.99,21318.99,"request_16-10-11-4-00580"
"request_det_18037",1,"travel and transportation",7344,7344,"request_16-10-11-1-00048"
"request_det_18038",1,"supplies expense",256,256,"request_16-10-11-1-00048"
"request_det_18039",1,"Pag ibig Loan",25185.24,25185.24,"request_16-10-11-4-00581"
"request_det_18041",7,"UTP WIRE",18,126,"request_16-15-31-2-00160"
"request_det_18040",20,"TILES # 12X12",27,540,"request_16-15-31-2-00160"
"request_det_18046",1,"TRAVEL ALLOWANCE",1500,1500,"request_16-15-21-1-00164"
"request_det_18042",1,"BRANCH",710.5,710.5,"request_16-25-31-1-00230"
"request_det_18044",1,"BM",150,150,"request_16-25-31-1-00230"
"request_det_18043",1,"BM",350,350,"request_16-25-31-1-00230"
"request_det_18045",1,"BRANCH",304.5,304.5,"request_16-25-31-1-00230"
"request_det_18050",1,"ATSC-EPFC",36902.89,36902.89,"request_16-15-22-1-00221"
"request_det_18049",1,"lunch",100,100,"request_16-25-33-1-00299"
"request_det_18047",1,"bus fare tagum to LTO davao",105,105,"request_16-25-33-1-00299"
"request_det_18048",1,"bus fare LTO davao to tagum",105,105,"request_16-25-33-1-00299"
"request_det_18051",1,"SSS Cont for March 2016",6920,6920,"request_16-10-11-12-01282"
"request_det_18052",1,"PHIC Cont for March 2016",2525,2525,"request_16-10-11-12-01283"
"request_det_18053",1,"HDMF Cont for March 2016",2986,2986,"request_16-10-11-12-01284"
"request_det_18054",1,"SSS Loan for March 2016",1730.44,1730.44,"request_16-10-11-12-01285"
"request_det_18055",1,"HDMF Loan for March 2016",2010.63,2010.63,"request_16-10-11-12-01286"
"request_det_18056",1,"Wtax Compensation for March 2016",22760.32,22760.32,"request_16-10-11-12-01287"
"request_det_18057",1,"SSS Cont for March 2016",16240,16240,"request_16-10-11-12-01288"
"request_det_18058",1,"PHIC Cont for March 2016",3600,3600,"request_16-10-11-12-01289"
"request_det_18059",1,"HDMF Cont for March 2016",4724.22,4724.22,"request_16-10-11-12-01290"
"request_det_18060",1,"SSS Loan for March 2016",3232.26,3232.26,"request_16-10-11-12-01291"
"request_det_18061",1,"HDMF Loan for March 2016",2188.39,2188.39,"request_16-10-11-12-01292"
"request_det_18062",1,"SSS Cont for March 2016",21325,21325,"request_16-10-11-12-01293"
"request_det_18063",1,"PHIC Cont for March 2016",4825,4825,"request_16-10-11-12-01294"
"request_det_18064",1,"HDMF Cont for March 2016",6046.04,6046.04,"request_16-10-11-12-01295"
"request_det_18065",1,"SSS Loan for March 2016",1938.09,1938.09,"request_16-10-11-12-01296"
"request_det_18066",1,"HDMF Loan for March 2016",4367.12,4367.12,"request_16-10-11-12-01297"
"request_det_18067",1,"Wtax Compensation for March 2016",7254.07,7254.07,"request_16-10-11-12-01298"
"request_det_18068",1,"SSS Cont for March 2016",47345,47345,"request_16-10-11-12-01299"
"request_det_18069",1,"PHIC Cont for March 2016",11850,11850,"request_16-10-11-12-01300"
"request_det_18070",1,"HDMF Cont for March 2016",14539.44,14539.44,"request_16-10-11-12-01301"
"request_det_18071",1,"SSS Loan for March 2016",14134.02,14134.02,"request_16-10-11-12-01302"
"request_det_18074",1,"W/Tax",-484.55,-484.55,"request_16-35-11-1-00359"
"request_det_18072",1,"BL#162440 (VAN# 4500 / VOY# 815)",54269.51,54269.51,"request_16-35-11-1-00359"
"request_det_18073",1,"HDMF Calamity Loan for March 2016",1245.33,1245.33,"request_16-10-11-12-01303"
"request_det_18075",1,"HDMF Loan for March 2016",27344.79,27344.79,"request_16-10-11-12-01304"
"request_det_18076",1,"Wtax Compensation for March 2016",48363.2,48363.2,"request_16-10-11-12-01305"
"request_det_18077",65,"BUDGET PER PAX - 5 DAYS",300,19500,"request_16-10-11-4-00582"
"request_det_18079",1,"Freight & Handling From Gensan to Greatwall",5900,5900,"request_16-35-11-1-00360"
"request_det_18080",1,"SSS Cont for March 2016",43060,43060,"request_16-10-11-12-01306"
"request_det_18081",1,"PHIC Cont for March 2016",10200,10200,"request_16-10-11-12-01307"
"request_det_18083",1,"SPINC_JAN16",20303.61,20303.61,"request_16-15-11-1-01150"
"request_det_18084",2,"Philips Led Bulb # 9-70",289,578,"request_16-10-11-15-00055"
"request_det_18085",2,"Firefly Receptacle ",27.95,55.9,"request_16-10-11-15-00055"
"request_det_18088",1,"Philips  Led bulb #7",199,199,"request_16-10-11-15-00055"
"request_det_18087",1,"Philips Led Bulb #9-70",289,289,"request_16-10-11-15-00055"
"request_det_18082",1,"HDMF Cont for March 2016",12753.08,12753.08,"request_16-10-11-12-01308"
"request_det_18086",1,"SSS Loan for March 2016",13407.55,13407.55,"request_16-10-11-12-01309"
"request_det_18089",1,"HDMF Calamity Loan for March 2016",688.48,688.48,"request_16-10-11-12-01310"
"request_det_18090",1,"HDMF Loan for March 2016",20176.03,20176.03,"request_16-10-11-12-01311"
"request_det_18091",1,"Wtax Compensation for March 2016",27811.11,27811.11,"request_16-10-11-12-01312"
"request_det_18092",1,"SSS Cont for March 2016",123890,123890,"request_16-10-11-12-01313"
"request_det_18093",1,"CAR Allowance",500000,500000,"request_16-10-11-15-00056"
"request_det_18094",1,"PHIC Cont for March 2016",29025,29025,"request_16-10-11-12-01314"
"request_det_18095",1,"HDMF Cont for March 2016",35412.62,35412.62,"request_16-10-11-12-01315"
"request_det_18096",1,"SSS Loan for March 2016",32716.7,32716.7,"request_16-10-11-12-01316"
"request_det_18097",1,"HDMF Calamity Loan for March 2016",689.24,689.24,"request_16-10-11-12-01317"
"request_det_18098",1,"HDMF Loan for March 2016",54361.54,54361.54,"request_16-10-11-12-01318"
"request_det_18099",1,"Wtax Compensation for March 2016",54020,54020,"request_16-10-11-12-01319"
"request_det_18100",1,"SSS Cont for March 2016",3030,3030,"request_16-10-11-12-01320"
"request_det_18101",1,"PHIC Cont for March 2016",1200,1200,"request_16-10-11-12-01321"
"request_det_18102",1,"HDMF Cont for March 2016",1028,1028,"request_16-10-11-12-01322"
"request_det_18103",1,"HDMF Loan for March 2016",754.81,754.81,"request_16-10-11-12-01323"
"request_det_18104",1,"SSS Cont for March 2016",16720,16720,"request_16-10-11-12-01324"
"request_det_18105",1,"PHIC Cont for March 2016",4375,4375,"request_16-10-11-12-01325"
"request_det_18106",1,"HDMF Cont for March 2016",5101.34,5101.34,"request_16-10-11-12-01326"
"request_det_18107",1,"SSS Loan for March 2016",2814.81,2814.81,"request_16-10-11-12-01327"
"request_det_18108",1,"HDMF Loan for March 2016",3201.9,3201.9,"request_16-10-11-12-01328"
"request_det_18109",1,"Wtax Compensation for March 2016",3626.32,3626.32,"request_16-10-11-12-01329"
"request_det_18110",1,"PCFR 62M007-000052",4774.17,4774.17,"request_16-15-11-5-00590"
"request_det_18111",1,"SSS Cont for March 2016",20370,20370,"request_16-10-11-12-01330"
"request_det_18112",1,"PHIC Cont for March 2016",4800,4800,"request_16-10-11-12-01331"
"request_det_18114",1,"OR 771940466",1077.63,1077.63,"request_16-15-11-5-00591"
"request_det_18113",1,"HDMF Cont for March 2016",6054.22,6054.22,"request_16-10-11-12-01332"
"request_det_18115",1,"SSS Loan for March 2016",5775.34,5775.34,"request_16-10-11-12-01333"
"request_det_18116",1,"HDMF Loan for March 2016",9210.68,9210.68,"request_16-10-11-12-01334"
"request_det_18117",1,"Wtax Compensation for March 2016",1832.41,1832.41,"request_16-10-11-12-01335"
"request_det_18118",1,"SSS Cont for March 2016",265625,265625,"request_16-10-11-12-01336"
"request_det_18119",1,"PHIC Cont for March 2016",62250,62250,"request_16-10-11-12-01337"
"request_det_18120",1,"HDMF Cont for March 2016",73337.86,73337.86,"request_16-10-11-12-01338"
"request_det_18121",1,"SSS Loan for March 2016",60291.24,60291.24,"request_16-10-11-12-01339"
"request_det_18122",1,"HDMF Calamity Loan for March 2016",457.05,457.05,"request_16-10-11-12-01340"
"request_det_18123",1,"HDMF Loan for March 2016",113346.67,113346.67,"request_16-10-11-12-01341"
"request_det_18124",1,"Wtax Compensation for March 2016",144282.14,144282.14,"request_16-10-11-12-01342"
"request_det_18125",1,"SSS Cont for March 2016",31630,31630,"request_16-10-11-12-01343"
"request_det_18126",1,"PHIC Cont for March 2016",7800,7800,"request_16-10-11-12-01344"
"request_det_18131",15,"DAY 4 - BUDGET PER PAX",400,6000,"request_16-10-11-4-00583"
"request_det_18128",14,"DAY 2 - BUDGET PER PAX",400,5600,"request_16-10-11-4-00583"
"request_det_18132",15,"DAY 5- BUDGET PER PAX",400,6000,"request_16-10-11-4-00583"
"request_det_18129",15,"DAY 3 - BUDGET PER PAX",400,6000,"request_16-10-11-4-00583"
"request_det_18127",12,"DAY 1 - BUDGET PER PAX",400,4800,"request_16-10-11-4-00583"
"request_det_18133",4,"EXTRA CHARGE FOR POWER",500,2000,"request_16-10-11-4-00583"
"request_det_18135",1,"MICS. & MATS.",2000,2000,"request_16-10-11-4-00583"
"request_det_18130",1,"HDMF Cont for March 2016",9566.16,9566.16,"request_16-10-11-12-01345"
"request_det_18134",1,"SSS Loan for March 2016",6829.42,6829.42,"request_16-10-11-12-01346"
"request_det_18136",1,"HDMF Calamity Loan for March 2016",465.18,465.18,"request_16-10-11-12-01347"
"request_det_18137",1,"HDMF Loan for March 2016",8771.76,8771.76,"request_16-10-11-12-01348"
"request_det_18138",1,"Wtax Compensation for March 2016",2674.96,2674.96,"request_16-10-11-12-01349"
"request_det_18139",1,"PCFRS-62-0303-00194",1410.6,1410.6,"request_16-20-12-1-00189"
"request_det_18142",1,"FIRE EXTINGUISHER .06 LBS",600,600,"request_16-35-11-1-00361"
"request_det_18140",13,"FIRE EXTINGUISHER 10LBS",800,10400,"request_16-35-11-1-00361"
"request_det_18141",1,"FIRE EXTINGUISHER 20LBS",1600,1600,"request_16-35-11-1-00361"
"request_det_18143",1,"REVOLVING FUND",44353.24,44353.24,"request_16-15-22-1-00222"
"request_det_18144",1,"Rice Incentives",581400,581400,"request_16-10-11-4-00584"
"request_det_18150",1,"SOA FEB.14-29,2016",568.31,568.31,"request_16-10-11-7-00502"
"request_det_18146",1,"SOA FEB.14-29,2016",1116.15,1116.15,"request_16-10-11-7-00502"
"request_det_18145",1,"SOA FEB 17-29,2016",777.96,777.96,"request_16-10-11-7-00502"
"request_det_18149",1,"SOA FEB.14-29,2016",425,425,"request_16-10-11-7-00502"
"request_det_18148",1,"SOA FEB.14-29,2016",425,425,"request_16-10-11-7-00502"
"request_det_18147",1,"2016-05",1320,1320,"request_16-35-11-1-00362"
"request_det_18153",1,"ACCOM. & REGISTRATION",750,750,"request_16-10-11-4-00585"
"request_det_18154",2,"MEALS AND SNACKS ALLOWANCE - 2DAYS",82,164,"request_16-10-11-4-00585"
"request_det_18152",1,"SOA FROM 1/01-31/16",29356.18,29356.18,"request_16-25-11-6-00342"
"request_det_18151",1,"JEROME R. SARENO JR.",20500,20500,"request_16-15-13-1-00245"
"request_det_18155",1,"Payment for IOU",80000,80000,"request_16-10-11-4-00586"
"request_det_18156",1,"Last Pay",6206.66,6206.66,"request_16-10-11-4-00587"
"request_det_18157",1,"Payment Service Charge",22500,22500,"request_16-10-11-4-00588"
"request_det_18159",1,"MUTI DIGOS ",4151.95,4151.95,"request_16-25-21-1-00441"
"request_det_18158",1,"DASURECO",9687.87,9687.87,"request_16-25-21-1-00441"
"request_det_18434",1,"PCFS-3011-16-000000013",2956,2956,"request_16-25-33-1-00300"
"request_det_18161",1,"for service unit",165,165,"request_16-25-12-2-00218"
"request_det_18162",1,"for service unit",305,305,"request_16-25-12-2-00218"
"request_det_18164",1,"SOA",2171.74,2171.74,"request_16-25-14-1-00246"
"request_det_18163",1,"excess",388,388,"request_16-25-11-2-00973"
